EFFORTID,TRANSID,PROJECTCODE,Date,SITE,OBSERVER,END,ELAPSED,CLOUDS,RAIN,MOON,TRANSECT,COUNT,BAIT,CONFIG,HEIGHT,ARRAY,BI,T-ELAPSED,SPACING,ROW SPACINGl,COMMENTS
9654,46298,NWFN TRAP 1,19-Jun-04,NWFN,MPG,732,24,98,0,,J,13,M,M,C,S,0,24,16,16,
9654,46299,NWFN TRAP 1,19-Jun-04,NWFN,MPG,732,24,98,0,,L,13,M,M,C,S,1,24,16,16,
9654,46302,NWFN TRAP 1,19-Jun-04,NWFN,MPG,732,24,98,0,,N,13,M,M,C,S,0,24,16,16,
9654,46303,NWFN TRAP 1,19-Jun-04,NWFN,MPG,732,24,98,0,,P,13,M,M,C,S,0,24,16,16,
9654,46304,NWFN TRAP 1,19-Jun-04,NWFN,MPG,732,24,98,0,,R,13,M,M,C,S,1,24,16,16,
9654,46305,NWFN TRAP 1,19-Jun-04,NWFN,MPG,732,24,98,0,,T,13,M,M,C,S,2,24,16,16,
9654,46306,NWFN TRAP 1,19-Jun-04,NWFN,MPG,732,24,98,0,,V,13,M,M,C,S,1,24,16,16,
9654,46308,NWFN TRAP 1,19-Jun-04,NWFN,MPG,732,24,98,0,,X,13,M,M,C,S,1,24,16,16,
9654,46311,NWFN TRAP 1,19-Jun-04,NWFN,MPG,732,24,98,0,,Z,13,M,M,C,S,2,24,16,16,
9656,46313,NWFN TRAP 1,20-Jun-04,NWFN,ICC,912,24,100,11,,B,13,M,M,C,S,0,24,16,16,
9656,46314,NWFN TRAP 1,20-Jun-04,NWFN,ICC,912,24,100,11,,D,13,M,M,C,S,0,24,16,16,
9656,46315,NWFN TRAP 1,20-Jun-04,NWFN,ICC,912,24,100,11,,F,13,M,M,C,S,2,24,16,16,
9656,46316,NWFN TRAP 1,20-Jun-04,NWFN,ICC,912,24,100,11,,H,13,M,M,C,S,0,24,16,16,
9656,46317,NWFN TRAP 1,20-Jun-04,NWFN,ICC,912,24,100,11,,J,13,M,M,C,S,1,24,16,16,
9656,46319,NWFN TRAP 1,20-Jun-04,NWFN,ICC,912,24,100,11,,L,13,M,M,C,S,0,24,16,16,
9656,46321,NWFN TRAP 1,20-Jun-04,NWFN,ICC,921,24,100,11,,N,13,M,M,C,S,0,24,16,16,
9656,46322,NWFN TRAP 1,20-Jun-04,NWFN,ICC,912,24,100,11,,P,13,M,M,C,S,0,24,16,16,
9656,46323,NWFN TRAP 1,20-Jun-04,NWFN,ICC,912,24,100,11,,R,13,M,M,C,S,2,24,16,16,
9656,46325,NWFN TRAP 1,20-Jun-04,NWFN,ICC,912,24,100,11,,T,13,M,M,C,S,0,24,16,16,
9656,46326,NWFN TRAP 1,20-Jun-04,NWFN,ICC,912,24,100,11,,V,13,M,M,C,S,0,24,16,16,
9656,46328,NWFN TRAP 1,20-Jun-04,NWFN,ICC,912,24,100,11,,X,13,M,M,C,S,0,24,16,16,
9656,46329,NWFN TRAP 1,20-Jun-04,NWFN,ICC,912,24,100,11,,Z,13,M,M,C,S,1,24,16,16,
9658,46332,NWFN TRAP 1,21-Jun-04,NWFN,PAR,730,24,80,0,,B,13,M,M,C,S,1,24,16,16,
9658,46333,NWFN TRAP 1,21-Jun-04,NWFN,PAR,730,24,80,0,,D,13,M,M,C,S,0,24,16,16,
9658,46334,NWFN TRAP 1,21-Jun-04,NWFN,PAR,730,24,80,0,,F,13,M,M,C,S,0,24,16,16,
9658,46335,NWFN TRAP 1,21-Jun-04,NWFN,PAR,730,24,80,0,,H,13,M,M,C,S,0,24,16,16,
9658,46336,NWFN TRAP 1,21-Jun-04,NWFN,PAR,730,24,80,0,,J,13,M,M,C,S,0,24,16,16,
9658,46337,NWFN TRAP 1,21-Jun-04,NWFN,PAR,730,24,80,0,,L,13,M,M,C,S,0,24,16,16,
9658,46339,NWFN TRAP 1,21-Jun-04,NWFN,PAR,730,24,80,0,,N,13,M,M,C,S,0,24,16,16,
9658,46341,NWFN TRAP 1,21-Jun-04,NWFN,PAR,730,24,80,0,,P,13,M,M,C,S,0,24,16,16,
9658,46342,NWFN TRAP 1,21-Jun-04,NWFN,PAR,730,24,80,0,,R,13,M,M,C,S,1,24,16,16,
9658,46344,NWFN TRAP 1,21-Jun-04,NWFN,PAR,730,24,80,0,,T,13,M,M,C,S,0,24,16,16,
9658,46345,NWFN TRAP 1,21-Jun-04,NWFN,PAR,730,24,80,0,,V,13,M,M,C,S,1,24,16,16,
9658,46347,NWFN TRAP 1,21-Jun-04,NWFN,PAR,730,24,80,0,,X,13,M,M,C,S,1,24,16,16,
9658,46348,NWFN TRAP 1,21-Jun-04,NWFN,PAR,730,24,80,0,,Z,13,M,M,C,S,3,24,16,16,
9660,46356,NWFN TRAP 1,22-Jun-04,NWFN,MPG,800,24,75,10,,B,13,M,M,C,S,1,24,16,16,
9660,46357,NWFN TRAP 1,22-Jun-04,NWFN,MPG,800,24,75,10,,D,13,M,M,C,S,0,24,16,16,
9660,46358,NWFN TRAP 1,22-Jun-04,NWFN,MPG,800,24,75,10,,F,13,M,M,C,S,2,24,16,16,
9660,46359,NWFN TRAP 1,22-Jun-04,NWFN,MPG,800,24,75,10,,H,13,M,M,C,S,2,24,16,16,
9660,46360,NWFN TRAP 1,22-Jun-04,NWFN,MPG,800,24,75,10,,J,13,M,M,C,S,0,24,16,16,
9660,46361,NWFN TRAP 1,22-Jun-04,NWFN,MPG,800,24,75,10,,L,13,M,M,C,S,1,24,16,16,
9660,46362,NWFN TRAP 1,22-Jun-04,NWFN,MPG,800,24,75,10,,N,13,M,M,C,S,0,24,16,16,
9660,46363,NWFN TRAP 1,22-Jun-04,NWFN,MPG,800,24,75,10,,P,13,M,M,C,S,0,24,16,16,
9660,46364,NWFN TRAP 1,22-Jun-04,NWFN,MPG,800,24,75,10,,R,13,M,M,C,S,0,24,16,16,
9660,46365,NWFN TRAP 1,22-Jun-04,NWFN,MPG,800,24,75,10,,T,13,M,M,C,S,1,24,16,16,
9660,46366,NWFN TRAP 1,22-Jun-04,NWFN,MPG,800,24,75,10,,V,13,M,M,C,S,3,24,16,16,
9660,46367,NWFN TRAP 1,22-Jun-04,NWFN,MPG,800,24,75,10,,X,13,M,M,C,S,1,24,16,16,
9660,46368,NWFN TRAP 1,22-Jun-04,NWFN,MPG,800,24,75,10,,Z,12,M,M,C,S,0,24,16,16,NO MOUSE
9661,46369,NWFN TRAP 1,23-Jun-04,NWFN,CPW,800,24,80,10,,B,13,M,M,C,S,1,24,16,16,
9661,46370,NWFN TRAP 1,23-Jun-04,NWFN,CPW,800,24,80,10,,D,13,M,M,C,S,0,24,16,16,
9661,46371,NWFN TRAP 1,23-Jun-04,NWFN,CPW,800,24,80,10,,F,13,M,M,C,S,0,24,16,16,
9661,46372,NWFN TRAP 1,23-Jun-04,NWFN,CPW,800,24,80,10,,H,13,M,M,C,S,0,24,16,16,
9661,46373,NWFN TRAP 1,23-Jun-04,NWFN,CPW,800,24,80,10,,J,13,M,M,C,S,1,24,16,16,
9661,46374,NWFN TRAP 1,23-Jun-04,NWFN,CPW,800,24,80,10,,L,13,M,M,C,S,0,24,16,16,
9661,46375,NWFN TRAP 1,23-Jun-04,NWFN,CPW,800,24,80,10,,N,13,M,M,C,S,0,24,16,16,
9661,46376,NWFN TRAP 1,23-Jun-04,NWFN,CPW,800,24,80,10,,P,13,M,M,C,S,0,24,16,16,
9661,46377,NWFN TRAP 1,23-Jun-04,NWFN,CPW,800,24,80,10,,R,13,M,M,C,S,0,24,16,16,
9661,46378,NWFN TRAP 1,23-Jun-04,NWFN,CPW,800,24,80,10,,T,13,M,M,C,S,2,24,16,16,
9661,46379,NWFN TRAP 1,23-Jun-04,NWFN,CPW,800,24,80,10,,V,13,M,M,C,S,1,24,16,16,
9661,46380,NWFN TRAP 1,23-Jun-04,NWFN,CPW,800,24,80,10,,X,13,M,M,C,S,0,24,16,16,
9661,46381,NWFN TRAP 1,23-Jun-04,NWFN,CPW,800,24,80,10,,Z,13,M,M,C,S,2,24,16,16,
9662,46382,NWFN TRAP 1,24-Jun-04,NWFN,CPW,750,24,30,10,,b,13,M,M,C,S,1,24,16,16,
9662,46383,NWFN TRAP 1,24-Jun-04,NWFN,CPW,750,24,30,10,,D,13,M,M,C,S,0,24,16,16,
9662,46384,NWFN TRAP 1,24-Jun-04,NWFN,CPW,750,24,30,10,,F,13,M,M,C,S,1,24,16,16,
9662,46385,NWFN TRAP 1,24-Jun-04,NWFN,CPW,750,24,30,10,,H,13,M,M,C,S,2,24,16,16,
9662,46386,NWFN TRAP 1,24-Jun-04,NWFN,CPW,750,24,30,10,,J,13,M,M,C,S,0,24,16,16,
9662,46387,NWFN TRAP 1,24-Jun-04,NWFN,CPW,750,24,30,10,,L,13,M,M,C,S,1,24,16,16,
9662,46388,NWFN TRAP 1,24-Jun-04,NWFN,CPW,750,24,30,10,,N,13,M,M,C,S,0,24,16,16,
9662,46389,NWFN TRAP 1,24-Jun-04,NWFN,CPW,750,24,30,10,,P,13,M,M,C,S,2,24,16,16,
9662,46390,NWFN TRAP 1,24-Jun-04,NWFN,CPW,750,24,30,10,,R,13,M,M,C,S,0,24,16,16,
9662,46391,NWFN TRAP 1,24-Jun-04,NWFN,CPW,750,24,30,10,,T,13,M,M,C,S,0,24,16,16,
9662,46392,NWFN TRAP 1,24-Jun-04,NWFN,CPW,752,24,30,10,,V,13,M,M,C,S,1,24,16,16,
9662,46393,NWFN TRAP 1,24-Jun-04,NWFN,CPW,752,24,30,10,,X,13,M,M,C,S,0,24,16,16,
9662,46394,NWFN TRAP 1,24-Jun-04,NWFN,CPW,750,24,30,10,,Z,12,M,M,C,S,1,24,16,16,NO MOUSE
9663,46395,NWFN TRAP 1,25-Jun-04,NWFN,MPG,750,24,35,0,,B,13,M,M,C,S,1,24,16,16,
9663,46396,NWFN TRAP 1,25-Jun-04,NWFN,MPG,750,24,35,0,,D,13,M,M,C,S,0,24,16,16,
9663,46397,NWFN TRAP 1,25-Jun-04,NWFN,MPG,750,24,35,0,,F,13,M,M,C,S,1,24,16,16,
9663,46398,NWFN TRAP 1,25-Jun-04,NWFN,MPG,750,24,35,0,,H,13,M,M,C,S,0,24,16,16,
9663,46399,NWFN TRAP 1,25-Jun-04,NWFN,MPG,750,24,35,0,,J,13,M,M,C,S,0,24,16,16,
9663,46400,NWFN TRAP 1,25-Jun-04,NWFN,MPG,750,24,35,0,,L,13,M,M,C,S,0,24,16,16,
9663,46401,NWFN TRAP 1,25-Jun-04,NWFN,MPG,750,24,35,0,,N,13,M,M,C,S,0,24,16,16,
9663,46402,NWFN TRAP 1,25-Jun-04,NWFN,MPG,735,24,35,0,,P,12,M,M,C,S,1,24,16,16,CHAMBER BLOCKING DOOR
9663,46403,NWFN TRAP 1,25-Jun-04,NWFN,MPG,750,24,35,0,,R,13,M,M,C,S,0,24,16,16,
9663,46404,NWFN TRAP 1,25-Jun-04,NWFN,MPG,735,24,35,0,,T,13,M,M,C,S,1,24,16,16,
9663,46405,NWFN TRAP 1,25-Jun-04,NWFN,MPG,750,24,35,0,,V,13,M,M,C,S,3,24,16,16,
9663,46406,NWFN TRAP 1,25-Jun-04,NWFN,MPG,750,24,35,0,,X,13,M,M,C,S,0,24,16,16,
9663,46407,NWFN TRAP 1,25-Jun-04,NWFN,MPG,750,24,35,0,,Z,12,M,M,C,S,0,24,16,16,NO MOUSE
9664,46408,NWFN TRAP 1,26-Jun-04,NWFN,MPG,730,24,90,10,,B,13,M,M,C,S,0,24,16,16,
9664,46409,NWFN TRAP 1,26-Jun-04,NWFN,MPG,730,24,90,10,,D,13,M,M,C,S,2,24,16,16,
9664,46410,NWFN TRAP 1,26-Jun-04,NWFN,MPG,730,24,90,10,,F,13,M,M,C,S,1,24,16,16,
9664,46411,NWFN TRAP 1,26-Jun-04,NWFN,MPG,730,24,90,10,,H,13,M,M,C,S,3,24,16,16,
9664,46412,NWFN TRAP 1,26-Jun-04,NWFN,MPG,730,24,90,10,,J,11,M,M,C,S,2,24,16,16,DOOR JAM
9664,46413,NWFN TRAP 1,26-Jun-04,NWFN,MPG,730,24,90,10,,L,12,M,M,C,S,0,24,16,16,DOOR JAM
9664,46414,NWFN TRAP 1,26-Jun-04,NWFN,MPG,730,24,90,10,,N,13,M,M,C,S,0,24,16,16,
9664,46415,NWFN TRAP 1,26-Jun-04,NWFN,MPG,730,24,90,10,,P,13,M,M,C,S,0,24,16,16,
9664,46416,NWFN TRAP 1,26-Jun-04,NWFN,MPG,730,24,90,10,,R,13,M,M,C,S,0,24,16,16,
9664,46417,NWFN TRAP 1,26-Jun-04,NWFN,MPG,730,24,90,10,,T,13,M,M,C,S,1,24,16,16,
9664,46418,NWFN TRAP 1,26-Jun-04,NWFN,MPG,730,24,90,10,,V,13,M,M,C,S,0,24,16,16,
9664,46419,NWFN TRAP 1,26-Jun-04,NWFN,MPG,730,24,90,10,,X,13,M,M,C,S,2,24,16,16,
9664,46420,NWFN TRAP 1,26-Jun-04,NWFN,MPG,730,24,90,10,,Z,13,M,M,C,S,2,24,16,16,
9665,46421,NWFN TRAP 1,27-Jun-04,NWFN,CPW,845,24,,11,,B,13,M,M,C,S,1,24,16,16,
9665,46422,NWFN TRAP 1,27-Jun-04,NWFN,CPW,845,24,,11,,D,13,M,M,C,S,2,24,16,16,
9665,46423,NWFN TRAP 1,27-Jun-04,NWFN,CPW,845,24,,11,,F,13,M,M,C,S,0,24,16,16,
9665,46424,NWFN TRAP 1,27-Jun-04,NWFN,CPW,845,24,,11,,H,13,M,M,C,S,3,24,16,16,
9665,46425,NWFN TRAP 1,27-Jun-04,NWFN,CPW,845,24,,11,,J,13,M,M,C,S,0,24,16,16,
9665,46426,NWFN TRAP 1,27-Jun-04,NWFN,CPW,845,24,,11,,L,13,M,M,C,S,1,24,16,16,
9665,46427,NWFN TRAP 1,27-Jun-04,NWFN,CPW,845,24,,11,,N,13,M,M,C,S,0,24,16,16,
9665,46428,NWFN TRAP 1,27-Jun-04,NWFN,CPW,845,24,,11,,P,13,M,M,C,S,0,24,16,16,
9665,46429,NWFN TRAP 1,27-Jun-04,NWFN,CPW,845,24,,11,,R,13,M,M,C,S,0,24,16,16,
9665,46430,NWFN TRAP 1,27-Jun-04,NWFN,CPW,845,24,,11,,T,13,M,M,C,S,1,24,16,16,
9665,46431,NWFN TRAP 1,27-Jun-04,NWFN,CPW,845,24,,11,,V,13,M,M,C,S,2,24,16,16,
9665,46432,NWFN TRAP 1,27-Jun-04,NWFN,CPW,845,24,,11,,X,13,M,M,C,S,3,24,16,16,
9665,46433,NWFN TRAP 1,27-Jun-04,NWFN,CPW,845,24,,11,,Z,13,M,M,C,S,1,24,16,16,
9666,46434,NWFN TRAP 1,28-Jun-04,NWFN,CLT,945,24,100,11,,B,13,M,M,C,S,0,24,16,16,
9666,46435,NWFN TRAP 1,28-Jun-04,NWFN,CLT,945,24,100,11,,D,13,M,M,C,S,0,24,16,16,
9666,46436,NWFN TRAP 1,28-Jun-04,NWFN,CLT,1057,24,100,11,,F,13,M,M,C,S,0,24,16,16,
9666,46437,NWFN TRAP 1,28-Jun-04,NWFN,CLT,1040,24,100,11,,H,13,M,M,C,S,0,24,16,16,
9666,46438,NWFN TRAP 1,28-Jun-04,NWFN,CLT,1025,24,100,11,,J,12,M,M,C,S,0,24,16,16,DOOR IS OFF
9666,46439,NWFN TRAP 1,28-Jun-04,NWFN,CLT,945,24,100,11,,L,13,M,M,C,S,0,24,16,16,
9666,46440,NWFN TRAP 1,28-Jun-04,NWFN,CLT,945,24,100,11,,N,13,M,M,C,S,0,24,16,16,
9666,46441,NWFN TRAP 1,28-Jun-04,NWFN,CLT,945,24,100,11,,P,13,M,M,C,S,0,24,16,16,
9666,46442,NWFN TRAP 1,28-Jun-04,NWFN,CLT,945,24,100,11,,R,13,M,M,C,S,0,24,16,16,
9666,46443,NWFN TRAP 1,28-Jun-04,NWFN,CLT,945,24,100,11,,T,13,M,M,C,S,0,24,16,16,
9666,46444,NWFN TRAP 1,28-Jun-04,NWFN,CLT,1000,24,100,11,,V,13,M,M,C,S,0,24,16,16,
9666,46445,NWFN TRAP 1,28-Jun-04,NWFN,CLT,945,24,100,11,,X,13,M,M,C,S,0,24,16,16,
9666,46446,NWFN TRAP 1,28-Jun-04,NWFN,CLT,945,24,100,11,,Z,13,M,M,C,S,1,24,16,16,
9670,46461,NWFN TRAP 1,29-Jun-04,NWFN,PAR,748,24,100,11,,B,13,M,M,C,S,1,24,16,16,
9670,46462,NWFN TRAP 1,29-Jun-04,NWFN,PAR,748,24,100,11,,D,13,M,M,C,S,0,24,16,16,
9670,46462,NWFN TRAP 1,29-Jun-04,NWFN,PAR,748,24,100,11,,D,12,M,M,C,S,0,24,16,16,TUBE BLOCKING DOOR
9670,46463,NWFN TRAP 1,29-Jun-04,NWFN,PAR,748,24,100,11,,F,13,M,M,C,S,1,24,16,16,
9670,46464,NWFN TRAP 1,29-Jun-04,NWFN,PAR,748,24,100,11,,H,13,M,M,C,S,0,24,16,16,
9670,46465,NWFN TRAP 1,29-Jun-04,NWFN,PAR,748,24,100,11,,J,13,M,M,C,S,0,24,16,16,
9670,46465,NWFN TRAP 1,29-Jun-04,NWFN,PAR,748,24,100,11,,J,12,M,M,C,S,0,24,16,16,NEEDS NEW DOOR
9670,46465,NWFN TRAP 1,29-Jun-04,NWFN,PAR,748,24,100,11,,J,12,M,M,C,S,0,24,16,16,TRAP ON GROUND
9670,46466,NWFN TRAP 1,29-Jun-04,NWFN,PAR,800,24,100,11,,L,13,M,M,C,S,0,24,16,16,
9670,46467,NWFN TRAP 1,29-Jun-04,NWFN,PAR,800,24,100,11,,N,13,M,M,C,S,0,24,16,16,
9670,46468,NWFN TRAP 1,29-Jun-04,NWFN,PAR,800,24,100,11,,P,13,M,M,C,S,0,24,16,16,
9670,46469,NWFN TRAP 1,29-Jun-04,NWFN,PAR,800,24,100,11,,R,13,M,M,C,S,1,24,16,16,
9670,46470,NWFN TRAP 1,29-Jun-04,NWFN,PAR,755,24,100,11,,T,11,M,M,C,S,1,24,16,16,
9670,46470,NWFN TRAP 1,29-Jun-04,NWFN,PAR,755,24,100,11,,T,12,M,M,C,S,1,24,16,16,NEEDS SHADE COVER
9670,46470,NWFN TRAP 1,29-Jun-04,NWFN,PAR,755,24,100,11,,T,12,M,M,C,S,1,24,16,16,ON GROUND; DEAD MOUSE
9670,46471,NWFN TRAP 1,29-Jun-04,NWFN,PAR,755,24,100,11,,V,12,M,M,C,S,1,24,16,16,
9670,46471,NWFN TRAP 1,29-Jun-04,NWFN,PAR,755,24,100,11,,V,10,M,M,C,S,1,24,16,16,ON GROUND
9670,46472,NWFN TRAP 1,29-Jun-04,NWFN,PAR,755,24,100,11,,X,12,M,M,C,S,1,24,16,16,
9670,46472,NWFN TRAP 1,29-Jun-04,NWFN,PAR,755,24,100,11,,X,12,M,M,C,S,1,24,16,16,TRAP ON GROUND
9670,46473,NWFN TRAP 1,29-Jun-04,NWFN,PAR,755,24,100,11,,Z,13,M,M,C,S,3,24,16,16,
9671,46474,NWFN TRAP 1,30-Jun-04,NWFN,MPG,730,24,85,0,,B,13,M,M,C,S,0,24,16,16,
9671,46475,NWFN TRAP 1,30-Jun-04,NWFN,MPG,730,24,85,0,,D,12,M,M,C,S,0,24,16,16,
9671,46476,NWFN TRAP 1,30-Jun-04,NWFN,MPG,730,24,85,0,,F,13,M,M,C,S,2,24,16,16,
9671,46477,NWFN TRAP 1,30-Jun-04,NWFN,MPG,730,24,85,0,,H,13,M,M,C,S,1,24,16,16,
9671,46478,NWFN TRAP 1,30-Jun-04,NWFN,MPG,730,24,85,0,,J,13,M,M,C,S,0,24,16,16,
9671,46479,NWFN TRAP 1,30-Jun-04,NWFN,MPG,730,24,85,0,,L,13,M,M,C,S,1,24,16,16,
9671,46480,NWFN TRAP 1,30-Jun-04,NWFN,MPG,730,24,85,0,,N,13,M,M,C,S,1,24,16,16,
9671,46481,NWFN TRAP 1,30-Jun-04,NWFN,MPG,730,24,85,0,,P,13,M,M,C,S,1,24,16,16,
9671,46482,NWFN TRAP 1,30-Jun-04,NWFN,MPG,730,24,85,0,,R,13,M,M,C,S,0,24,16,16,
9671,46483,NWFN TRAP 1,30-Jun-04,NWFN,MPG,800,24,85,0,,T,13,M,M,C,S,2,24,16,16,
9671,46484,NWFN TRAP 1,30-Jun-04,NWFN,MPG,730,24,85,0,,V,11,M,M,C,S,2,24,16,16,
9671,46485,NWFN TRAP 1,30-Jun-04,NWFN,MPG,730,24,85,0,,X,13,M,M,C,S,1,24,16,16,
9671,46486,NWFN TRAP 1,30-Jun-04,NWFN,MPG,734,24,85,0,,Z,13,M,M,C,S,6,24,16,16,
9672,46487,NWFN TRAP 1,1-Jul-04,NWFN,MPG,800,24,100,10,,B,13,M,M,C,S,0,24,16,16,
9672,46488,NWFN TRAP 1,1-Jul-04,NWFN,MPG,800,24,100,10,,D,13,M,M,C,S,1,24,16,16,
9672,46489,NWFN TRAP 1,1-Jul-04,NWFN,MPG,800,24,100,10,,F,13,M,M,C,S,1,24,16,16,
9672,46490,NWFN TRAP 1,1-Jul-04,NWFN,MPG,800,24,100,10,,H,13,M,M,C,S,2,24,16,16,
9672,46491,NWFN TRAP 1,1-Jul-04,NWFN,MPG,757,24,100,10,,J,12,M,M,C,S,1,24,16,16,TRAP WAS NOT CLIPPED SHUT; DOOR ON RIGHT SIDE WHEN FACING NORTH COMING OFF
9672,46492,NWFN TRAP 1,1-Jul-04,NWFN,MPG,757,24,100,10,,L,13,M,M,C,S,1,24,16,16,
9672,46493,NWFN TRAP 1,1-Jul-04,NWFN,MPG,757,24,100,10,,N,11,M,M,C,S,2,24,16,16,NEEDS TO BE REHUNG; NO MOUSE
9672,46494,NWFN TRAP 1,1-Jul-04,NWFN,MPG,757,24,100,10,,P,13,M,M,C,S,1,24,16,16,
9672,46495,NWFN TRAP 1,1-Jul-04,NWFN,MPG,800,24,100,10,,R,13,M,M,C,S,1,24,16,16,
9672,46496,NWFN TRAP 1,1-Jul-04,NWFN,MPG,800,24,100,10,,T,13,M,M,C,S,1,24,16,16,
9672,46497,NWFN TRAP 1,1-Jul-04,NWFN,MPG,800,24,100,10,,V,13,M,M,C,S,2,24,16,16,
9672,46498,NWFN TRAP 1,1-Jul-04,NWFN,MPG,800,24,100,10,,X,13,M,M,C,S,1,24,16,16,
9672,46499,NWFN TRAP 1,1-Jul-04,NWFN,MPG,800,24,100,10,,Z,13,M,M,C,S,2,24,16,16,
9673,46500,NWFN TRAP 1,2-Jul-04,NWFN,JBV,800,24,40,0,,B,13,M,M,C,S,0,24,16,16,
9673,46501,NWFN TRAP 1,2-Jul-04,NWFN,JBV,800,24,40,0,,D,13,M,M,C,S,0,24,16,16,
9673,46502,NWFN TRAP 1,2-Jul-04,NWFN,JBV,800,24,40,0,,F,13,M,M,C,S,1,24,16,16,
9673,46503,NWFN TRAP 1,2-Jul-04,NWFN,JBV,800,24,40,0,,H,13,M,M,C,S,0,24,16,16,
9673,46504,NWFN TRAP 1,2-Jul-04,NWFN,JBV,800,24,40,0,,J,13,M,M,C,S,0,24,16,16,
9673,46505,NWFN TRAP 1,2-Jul-04,NWFN,JBV,856,24,40,0,,L,13,M,M,C,S,1,24,16,16,
9673,46506,NWFN TRAP 1,2-Jul-04,NWFN,JBV,800,24,40,0,,N,12,M,M,C,S,1,24,16,16,NO MOUSE
9673,46507,NWFN TRAP 1,2-Jul-04,NWFN,JBV,800,24,40,0,,P,13,M,M,C,S,0,24,16,16,
9673,46508,NWFN TRAP 1,2-Jul-04,NWFN,JBV,800,24,40,0,,R,13,M,M,C,S,0,24,16,16,
9673,46509,NWFN TRAP 1,2-Jul-04,NWFN,JBV,800,24,40,0,,T,13,M,M,C,S,3,24,16,16,
9673,46510,NWFN TRAP 1,2-Jul-04,NWFN,JBV,800,24,40,0,,V,13,M,M,C,S,0,24,16,16,
9673,46511,NWFN TRAP 1,2-Jul-04,NWFN,JBV,800,24,40,0,,X,13,M,M,C,S,1,24,16,16,
9673,46512,NWFN TRAP 1,2-Jul-04,NWFN,JBV,800,24,40,0,,Z,13,M,M,C,S,2,24,16,16,
9674,46513,NWFN TRAP 1,3-Jul-04,NWFN,MPG,725,24,1,0,,B,13,M,M,C,S,0,24,16,16,
9674,46514,NWFN TRAP 1,3-Jul-04,NWFN,MPG,725,24,1,0,,D,13,M,M,C,S,1,24,16,16,
9674,46515,NWFN TRAP 1,3-Jul-04,NWFN,MPG,730,24,1,0,,F,13,M,M,C,S,1,24,16,16,
9674,46516,NWFN TRAP 1,3-Jul-04,NWFN,MPG,730,24,1,0,,H,13,M,M,C,S,1,24,16,16,
9674,46517,NWFN TRAP 1,3-Jul-04,NWFN,MPG,730,24,1,0,,J,13,M,M,C,S,2,24,16,16,
9674,46518,NWFN TRAP 1,3-Jul-04,NWFN,MPG,725,24,1,0,,L,13,M,M,C,S,0,24,16,16,
9674,46519,NWFN TRAP 1,3-Jul-04,NWFN,MPG,725,24,1,0,,N,12,M,M,C,S,0,24,16,16,NO MOUSE
9674,46520,NWFN TRAP 1,3-Jul-04,NWFN,MPG,725,24,1,0,,P,12,M,M,C,S,1,24,16,16,NO MOUSE
9674,46521,NWFN TRAP 1,3-Jul-04,NWFN,MPG,725,24,1,0,,R,13,M,M,C,S,0,24,16,16,
9674,46522,NWFN TRAP 1,3-Jul-04,NWFN,MPG,725,24,1,0,,T,13,M,M,C,S,1,24,16,16,
9674,46523,NWFN TRAP 1,3-Jul-04,NWFN,MPG,725,24,1,0,,V,13,M,M,C,S,1,24,16,16,
9674,46524,NWFN TRAP 1,3-Jul-04,NWFN,MPG,725,24,1,0,,X,13,M,M,C,S,3,24,16,16,
9674,46525,NWFN TRAP 1,3-Jul-04,NWFN,MPG,725,24,1,0,,Z,13,M,M,C,S,3,24,16,16,
9675,46526,NWFN TRAP 1,4-Jul-04,NWFN,JBV,900,24,20,0,,B,13,M,M,C,S,2,24,16,16,
9675,46527,NWFN TRAP 1,4-Jul-04,NWFN,JBV,800,24,20,0,,D,13,M,M,C,S,0,24,16,16,
9675,46528,NWFN TRAP 1,4-Jul-04,NWFN,JBV,900,24,20,0,,F,13,M,M,C,S,0,24,16,16,
9675,46529,NWFN TRAP 1,4-Jul-04,NWFN,JBV,900,24,20,0,,H,13,M,M,C,S,0,24,16,16,
9675,46530,NWFN TRAP 1,4-Jul-04,NWFN,JBV,900,24,20,0,,J,13,M,M,C,S,0,24,16,16,
9675,46531,NWFN TRAP 1,4-Jul-04,NWFN,JBV,900,24,20,0,,L,13,M,M,C,S,0,24,16,16,
9675,46532,NWFN TRAP 1,4-Jul-04,NWFN,JBV,900,24,20,0,,N,13,M,M,C,S,0,24,16,16,
9675,46533,NWFN TRAP 1,4-Jul-04,NWFN,JBV,900,24,20,0,,P,13,M,M,C,S,1,24,16,16,
9675,46534,NWFN TRAP 1,4-Jul-04,NWFN,JBV,900,24,20,0,,R,13,M,M,C,S,0,24,16,16,
9675,46535,NWFN TRAP 1,4-Jul-04,NWFN,JBV,900,24,20,0,,T,13,M,M,C,S,0,24,16,16,
9675,46536,NWFN TRAP 1,4-Jul-04,NWFN,JBV,900,24,20,0,,V,13,M,M,C,S,0,24,16,16,
9675,46537,NWFN TRAP 1,4-Jul-04,NWFN,JBV,900,24,20,0,,X,13,M,M,C,S,0,24,16,16,
9675,46538,NWFN TRAP 1,4-Jul-04,NWFN,JBV,900,24,20,0,,Z,13,M,M,C,S,0,24,16,16,
9676,46539,NWFN TRAP 1,5-Jul-04,NWFN,PAR,830,24,30,0,,B,13,M,M,C,S,0,24,16,16,
